order_pk,customer_id,order_id,order_date,location_id,payment_id
698,476,B-26526,2022-07-17,3,4
699,586,B-26598,2024-09-01,3,4
700,600,B-25497,2024-09-13,3,4
701,604,B-25441,2022-06-24,3,4
702,618,B-26279,2022-12-08,3,4
703,9,B-25426,2020-05-04,4,4
704,35,B-26730,2022-02-26,4,4
705,74,B-26564,2024-02-16,4,4
706,86,B-26332,2021-11-16,4,4
707,154,B-26622,2020-04-02,4,4
708,200,B-26557,2022-05-30,4,4
709,278,B-25919,2025-02-20,4,4
710,286,B-25423,2023-03-18,4,4
711,361,B-25777,2022-05-10,4,4
712,442,B-25465,2020-11-06,4,4
713,542,B-26159,2023-11-07,4,4
714,554,B-26740,2023-09-27,4,4
715,6,B-26640,2022-11-18,5,4
716,38,B-26026,2023-04-06,5,4
717,79,B-26496,2024-07-09,5,4
718,87,B-26332,2022-08-17,5,4
719,102,B-26747,2022-02-23,5,4
720,128,B-26804,2021-01-03,5,4
721,221,B-26964,2022-01-14,5,4
722,239,B-25849,2023-01-11,5,4
723,318,B-26397,2024-07-11,5,4
724,362,B-25383,2024-05-29,5,4
725,364,B-26409,2024-05-02,5,4
726,371,B-25430,2021-06-27,5,4
727,380,B-25456,2021-05-03,5,4
728,409,B-25329,2025-01-03,5,4
729,621,B-26279,2021-07-21,5,4
730,708,B-26083,2024-01-17,5,4
731,8,B-25102,2020-03-23,6,4
732,45,B-25872,2020-04-13,6,4
733,129,B-26797,2024-12-27,6,4
734,161,B-26837,2021-07-08,6,4
735,173,B-25880,2023-08-04,6,4
736,309,B-26841,2020-09-12,6,4
737,340,B-25154,2024-12-09,6,4
738,396,B-25120,2023-07-10,6,4
739,399,B-25488,2024-10-05,6,4
740,410,B-25182,2021-12-07,6,4
741,441,B-25465,2024-11-24,6,4
742,468,B-26457,2025-01-15,6,4
743,550,B-26379,2020-09-01,6,4
744,555,B-26740,2025-01-30,6,4
745,578,B-25138,2020-07-04,6,4
746,690,B-25944,2021-08-24,6,4
747,700,B-25292,2021-12-31,6,4
748,772,B-25889,2023-05-04,6,4
749,785,B-25905,2023-03-21,6,4
750,46,B-26185,2022-06-27,7,4
751,80,B-25856,2023-02-28,7,4
752,205,B-25044,2024-04-16,7,4
753,242,B-26065,2024-08-09,7,4
754,345,B-25953,2022-06-06,7,4
755,360,B-25777,2022-01-20,7,4
756,589,B-25992,2021-05-27,7,4
757,590,B-25992,2023-07-05,7,4
758,599,B-25929,2022-07-23,7,4
759,617,B-26279,2020-07-12,7,4
760,667,B-25106,2024-05-28,7,4
761,725,B-25706,2022-12-08,7,4
762,11,B-25051,2024-12-30,8,4
763,15,B-25553,2024-05-30,8,4
764,127,B-25025,2021-03-25,8,4
765,158,B-26969,2021-04-30,8,4
766,432,B-25369,2024-09-08,8,4
767,443,B-25465,2023-10-24,8,4
768,477,B-26526,2024-12-05,8,4
769,579,B-26803,2022-05-16,8,4
770,605,B-25441,2024-06-08,8,4
771,695,B-25964,2022-07-22,8,4
772,718,B-26750,2020-06-07,8,4
773,62,B-26742,2022-12-05,9,4
774,75,B-26293,2021-11-26,9,4
775,85,B-26332,2022-06-10,9,4
776,198,B-26489,2021-02-09,9,4
777,207,B-26137,2020-07-25,9,4
778,209,B-26137,2020-05-04,9,4
779,215,B-26843,2021-07-31,9,4
780,394,B-25120,2024-04-25,9,4
781,400,B-26885,2024-02-20,9,4
782,430,B-25369,2025-02-16,9,4
783,471,B-25868,2022-12-26,9,4
784,539,B-25196,2023-07-20,9,4
785,666,B-25106,2021-04-01,9,4
786,691,B-25944,2022-10-22,9,4
787,737,B-25991,2021-06-13,9,4
788,784,B-26928,2023-06-22,9,4
789,22,B-25555,2023-07-03,10,4
790,42,B-25560,2023-07-13,10,4
791,193,B-26975,2024-06-23,10,4
792,265,B-26219,2020-08-19,10,4
793,277,B-25919,2020-09-30,10,4
794,331,B-25437,2021-07-25,10,4
795,343,B-26191,2020-06-21,10,4
796,408,B-25329,2024-02-28,10,4
797,570,B-25774,2021-05-27,10,4
798,591,B-25992,2020-10-27,10,4
799,607,B-25363,2023-05-10,10,4
800,645,B-25999,2025-03-01,10,4
801,660,B-25030,2022-09-12,10,4
802,748,B-26393,2022-08-19,10,4
803,757,B-25898,2022-06-09,10,4
804,83,B-25916,2024-04-29,11,4
805,84,B-26428,2022-01-02,11,4
806,170,B-25701,2023-09-13,11,4
807,191,B-25843,2023-12-07,11,4
808,196,B-26489,2022-10-08,11,4
809,208,B-26137,2024-01-24,11,4
810,238,B-25849,2021-10-26,11,4
811,270,B-25596,2021-09-14,11,4
812,323,B-25925,2022-01-11,11,4
813,379,B-26268,2021-04-03,11,4
814,384,B-26552,2022-02-06,11,4
815,575,B-25328,2024-07-07,11,4
816,576,B-25328,2023-07-25,11,4
817,63,B-26742,2024-09-17,12,4
818,71,B-25884,2024-09-04,12,4
819,107,B-26032,2023-12-24,12,4
820,250,B-25325,2024-06-12,12,4
821,252,B-26654,2021-02-18,12,4
822,279,B-25919,2022-03-20,12,4
823,327,B-26592,2022-10-07,12,4
824,330,B-25437,2023-01-23,12,4
825,412,B-25492,2020-11-30,12,4
826,475,B-26576,2023-06-08,12,4
827,596,B-26543,2022-03-15,12,4
828,657,B-26752,2022-08-11,12,4
829,18,B-26730,2021-04-05,16,4
830,54,B-26795,2023-07-16,16,4
831,105,B-26032,2020-08-21,16,4
832,284,B-26554,2024-07-01,16,4
833,314,B-26478,2022-04-21,16,4
834,395,B-25120,2023-03-10,16,4
835,608,B-25363,2020-05-02,16,4
836,673,B-26839,2022-05-01,16,4
837,769,B-25010,2023-10-18,16,4
838,81,B-26899,2022-08-08,13,4
839,145,B-26672,2023-09-18,13,4
840,153,B-26209,2024-03-17,13,4
841,297,B-25591,2022-12-25,13,4
842,365,B-26409,2021-12-28,13,4
843,470,B-25868,2024-08-31,13,4
844,587,B-26598,2022-02-22,13,4
845,619,B-26279,2024-03-27,13,4
846,658,B-26752,2022-08-12,13,4
847,752,B-26565,2020-08-10,13,4
848,23,B-25555,2021-05-08,14,4
849,48,B-26185,2022-02-23,14,4
850,156,B-25894,2023-03-21,14,4
851,174,B-26898,2022-04-11,14,4
852,197,B-26489,2023-10-27,14,4
853,210,B-26137,2021-11-13,14,4
854,232,B-26319,2020-05-02,14,4
855,333,B-25990,2022-12-25,14,4
856,429,B-25369,2020-05-24,14,4
857,431,B-25369,2021-11-16,14,4
858,644,B-25999,2023-10-28,14,4
859,707,B-25537,2022-05-06,14,4
860,37,B-26026,2024-12-12,15,4
861,72,B-25884,2021-05-18,15,4
862,152,B-26610,2022-03-22,15,4
863,157,B-26969,2024-03-02,15,4
864,162,B-26837,2020-04-08,15,4
865,220,B-26964,2024-08-29,15,4
866,241,B-26065,2023-05-04,15,4
867,266,B-26219,2022-10-20,15,4
868,382,B-25456,2025-02-04,15,4
869,403,B-25809,2022-03-08,15,4
870,438,B-25465,2022-03-23,15,4
871,513,B-26878,2022-09-03,15,4
872,770,B-25010,2021-03-21,15,4
873,771,B-25889,2024-09-13,15,4
874,47,B-26185,2021-03-14,17,4
875,73,B-26287,2024-07-02,17,4
876,92,B-25983,2020-05-14,17,4
877,281,B-26554,2024-06-16,17,4
878,287,B-25423,2022-10-19,17,4
879,354,B-26906,2025-02-09,17,4
880,358,B-25454,2025-01-27,17,4
881,363,B-25383,2022-01-04,17,4
882,385,B-26552,2020-11-09,17,4
883,386,B-26552,2023-05-03,17,4
884,404,B-25809,2022-12-08,17,4
885,435,B-25507,2023-11-28,17,4
886,629,B-26321,2024-03-04,17,4
887,640,B-25594,2023-12-08,17,4
888,206,B-26137,2020-07-09,18,4
889,240,B-25829,2021-10-31,18,4
890,248,B-25620,2023-10-18,18,4
891,282,B-26554,2020-11-21,18,4
892,378,B-26268,2022-09-22,18,4
893,585,B-26598,2024-03-27,18,4
894,639,B-25594,2024-06-26,18,4
895,721,B-25359,2020-10-15,18,4
896,39,B-25295,2024-01-28,1,3
897,61,B-26454,2020-05-17,1,3
898,179,B-26508,2024-02-25,1,3
899,180,B-26508,2021-06-15,1,3
900,258,B-25427,2020-04-04,1,3
901,347,B-26516,2021-11-11,1,3
902,485,B-26501,2020-09-26,1,3
903,656,B-25662,2022-05-07,1,3
904,113,B-25388,2021-02-04,2,3
905,163,B-26166,2022-08-23,2,3
906,171,B-26523,2020-03-31,2,3
907,185,B-25757,2021-10-04,2,3
908,214,B-26144,2024-08-23,2,3
909,341,B-26114,2023-06-01,2,3
910,609,B-26445,2021-04-12,2,3
911,43,B-26076,2025-03-10,3,3
912,115,B-25388,2022-05-06,3,3
913,146,B-25747,2021-05-12,3,3
914,172,B-26523,2020-10-20,3,3
915,249,B-25620,2022-06-13,3,3
916,316,B-26679,2020-04-29,3,3
917,350,B-25673,2024-03-23,3,3
918,375,B-25669,2023-10-20,3,3
919,376,B-25064,2022-02-10,3,3
920,411,B-25492,2021-12-14,3,3
921,413,B-25517,2021-12-29,3,3
922,528,B-26383,2023-01-12,3,3
923,532,B-26066,2024-12-19,3,3
924,582,B-25792,2023-07-02,3,3
925,801,B-26298,2020-08-07,3,3
926,24,B-26139,2022-10-07,4,3
927,95,B-26244,2021-12-05,4,3
928,201,B-25243,2024-06-16,4,3
929,264,B-26469,2021-03-24,4,3
930,484,B-25529,2021-06-07,4,3
931,560,B-26353,2023-04-28,4,3
932,635,B-26245,2022-08-22,4,3
933,655,B-25662,2022-07-25,4,3
934,775,B-26675,2021-04-03,4,3
935,6,B-26640,2022-11-18,5,3
936,454,B-25949,2023-10-25,5,3
937,460,B-26240,2022-04-08,5,3
938,548,B-26938,2023-12-27,5,3
939,593,B-25564,2021-09-06,5,3
940,686,B-26522,2024-03-12,5,3
941,735,B-26872,2024-01-13,5,3
942,391,B-25552,2023-02-28,6,3
943,450,B-25832,2025-02-24,6,3
944,511,B-25502,2020-05-24,6,3
945,597,B-25976,2024-03-15,6,3
946,602,B-25036,2021-04-19,6,3
947,665,B-25193,2023-06-05,6,3
948,687,B-26522,2024-03-17,6,3
949,774,B-26675,2024-06-15,6,3
950,109,B-26939,2021-08-12,7,3
951,165,B-25695,2022-06-08,7,3
952,336,B-25222,2023-09-07,7,3
953,339,B-26792,2022-02-19,7,3
954,387,B-25203,2022-10-04,7,3
955,459,B-26240,2021-07-09,7,3
956,472,B-25381,2024-03-21,7,3
957,551,B-26623,2025-02-01,7,3
958,562,B-25742,2024-07-02,7,3
959,580,B-25101,2023-11-25,7,3
960,589,B-25992,2021-05-27,7,3
961,590,B-25992,2023-07-05,7,3
962,598,B-25976,2020-11-10,7,3
963,610,B-26724,2023-11-04,7,3
964,636,B-26245,2024-04-16,7,3
965,704,B-25444,2024-02-11,7,3
966,164,B-25695,2022-12-17,8,3
967,195,B-26125,2023-10-13,8,3
968,202,B-26656,2022-10-12,8,3
969,212,B-26800,2021-10-23,8,3
970,234,B-25364,2020-09-30,8,3
971,377,B-25064,2023-10-05,8,3
972,420,B-25148,2022-12-23,8,3
973,432,B-25369,2024-09-08,8,3
974,799,B-26298,2020-06-02,8,3
975,32,B-26470,2021-10-12,9,3
976,58,B-25690,2024-12-07,9,3
977,75,B-26293,2021-11-26,9,3
978,151,B-26466,2024-10-17,9,3
979,203,B-25241,2021-07-18,9,3
980,213,B-26987,2022-07-18,9,3
981,215,B-26843,2021-07-31,9,3
982,262,B-26896,2023-05-24,9,3
983,268,B-26119,2024-12-26,9,3
984,334,B-25222,2024-04-24,9,3
985,344,B-26754,2020-10-26,9,3
986,367,B-26726,2023-08-17,9,3
987,430,B-25369,2025-02-16,9,3
988,523,B-26116,2022-01-15,9,3
989,569,B-25443,2024-08-21,9,3
990,29,B-26470,2024-12-27,10,3
991,60,B-26464,2021-12-12,10,3
992,187,B-25424,2020-09-15,10,3
993,193,B-26975,2024-06-23,10,3
994,272,B-25099,2021-12-22,10,3
995,275,B-26572,2022-08-20,10,3
996,348,B-26167,2024-04-13,10,3
997,457,B-26926,2023-04-02,10,3
998,467,B-25228,2022-01-17,10,3
999,496,B-26656,2020-05-23,10,3
1000,591,B-25992,2020-10-27,10,3
1001,630,B-25612,2023-10-17,10,3
1002,732,B-25986,2021-06-11,10,3
1003,16,B-26703,2022-01-23,11,3
1004,31,B-26470,2023-05-27,11,3
1005,59,B-26464,2022-02-03,11,3
1006,191,B-25843,2023-12-07,11,3
1007,290,B-26945,2022-12-21,11,3
1008,338,B-26792,2024-05-26,11,3
1009,461,B-26922,2022-04-30,11,3
1010,480,B-25698,2022-11-13,11,3
1011,592,B-25532,2023-01-26,11,3
1012,651,B-25496,2022-08-11,11,3
1013,746,B-26603,2022-03-17,11,3
1014,781,B-25815,2022-05-14,11,3
1015,800,B-26298,2022-12-15,11,3
1016,71,B-25884,2024-09-04,12,3
1017,112,B-25388,2023-08-13,12,3
1018,233,B-25364,2024-01-10,12,3
1019,250,B-25325,2024-06-12,12,3
1020,256,B-25842,2022-12-27,12,3
1021,276,B-26572,2024-11-25,12,3
1022,315,B-26679,2023-09-14,12,3
1023,412,B-25492,2020-11-30,12,3
1024,478,B-25819,2023-11-02,12,3
1025,498,B-25801,2022-06-04,12,3
1026,507,B-26863,2023-04-01,12,3
1027,561,B-26353,2024-11-22,12,3
1028,616,B-25435,2020-09-10,12,3
1029,685,B-26522,2023-05-24,12,3
1030,731,B-26790,2020-09-21,12,3
1031,739,B-25189,2021-07-05,12,3
1032,740,B-25189,2024-10-12,12,3
1033,263,B-26896,2020-11-29,16,3
1034,370,B-26098,2022-07-04,16,3
1035,448,B-26670,2022-10-22,16,3
1036,505,B-25895,2024-04-16,16,3
1037,573,B-26095,2021-10-20,16,3
1038,595,B-25564,2024-07-30,16,3
1039,659,B-25640,2023-08-21,16,3
1040,673,B-26839,2022-05-01,16,3
1041,145,B-26672,2023-09-18,13,3
1042,255,B-25842,2024-01-22,13,3
1043,392,B-26069,2021-01-21,13,3
1044,557,B-25024,2021-03-28,13,3
1045,559,B-26353,2023-02-03,13,3
1046,564,B-26038,2024-10-08,13,3
1047,705,B-25444,2020-11-25,13,3
1048,30,B-26470,2021-06-18,14,3
1049,33,B-25988,2022-09-19,14,3
1050,174,B-26898,2022-04-11,14,3
1051,202,B-26932,2022-07-15,14,3
1052,232,B-26319,2020-05-02,14,3
1053,352,B-26668,2022-05-06,14,3
1054,368,B-26726,2021-11-29,14,3
1055,429,B-25369,2020-05-24,14,3
1056,431,B-25369,2021-11-16,14,3
1057,556,B-25024,2025-01-15,14,3
1058,594,B-25564,2021-11-12,14,3
1059,44,B-26076,2024-09-24,15,3
1060,72,B-25884,2021-05-18,15,3
1061,103,B-26698,2023-09-20,15,3
1062,118,B-25342,2024-12-06,15,3
1063,225,B-26299,2023-03-01,15,3
1064,317,B-26679,2020-12-15,15,3
1065,466,B-25228,2021-05-27,15,3
1066,479,B-25819,2024-10-05,15,3
1067,482,B-26820,2025-02-26,15,3
1068,529,B-26383,2023-05-19,15,3
1069,634,B-26245,2021-06-02,15,3
1070,650,B-25496,2022-04-19,15,3
1071,676,B-25192,2020-12-17,15,3
1072,698,B-25501,2025-02-24,15,3
1073,736,B-25870,2021-05-28,15,3
1074,73,B-26287,2024-07-02,17,3
1075,147,B-25747,2023-09-17,17,3
1076,204,B-25241,2021-10-02,17,3
1077,224,B-26806,2020-08-27,17,3
1078,267,B-26119,2023-09-20,17,3
1079,335,B-25222,2021-12-24,17,3
1080,418,B-25679,2020-10-21,17,3
1081,497,B-26656,2020-04-18,17,3
1082,515,B-25170,2022-05-27,17,3
1083,611,B-25447,2020-05-04,17,3
1084,104,B-25841,2021-01-19,18,3
1085,114,B-25388,2022-09-16,18,3
1086,148,B-26322,2024-09-06,18,3
1087,245,B-25511,2025-01-29,18,3
1088,248,B-25620,2023-10-18,18,3
1089,393,B-26069,2022-02-28,18,3
1090,421,B-25148,2022-08-10,18,3
1091,473,B-25381,2020-12-15,18,3
1092,481,B-25698,2022-12-28,18,3
1093,483,B-25396,2022-11-12,18,3
1094,549,B-26938,2023-06-25,18,3
1095,674,B-25735,2024-03-11,18,3
1096,715,B-25483,2021-09-06,18,3
1097,727,B-26909,2020-06-23,18,3
1098,745,B-26545,2021-08-02,18,3
